votesA,votesB,area,perimeter,pp_compactness,imp_flag,eg,win_count_a,win_count_b,total_votes,state_votes_a,state_votes_b,P_a,P_b,p_a,p_b,pOverP_a,pOverP_b,iteration,district,n,L,K,proportion_a,left_side,right_side,refined_left_side,refined_right_side
49,69,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,1775,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,1777,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,60,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,1776,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
52,66,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,1778,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,4,1779,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1766,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1768,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,41,0.21668054729327782,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1765,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
47,65,28.0,39,0.2312163050624589,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1767,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,33,0.33447199265381083,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1771,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
52,66,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1769,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1772,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1770,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1773,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1774,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1775,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1777,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,60,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1776,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1778,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,5,1779,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1766,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1768,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,41,0.21668054729327782,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1765,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
47,65,28.0,39,0.2312163050624589,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1767,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,33,0.33447199265381083,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1771,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
52,66,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1769,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1772,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1770,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1773,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1774,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1775,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1777,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,60,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1776,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1778,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,6,1779,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1766,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1768,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,41,0.21668054729327782,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1765,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
47,65,28.0,39,0.2312163050624589,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1767,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,33,0.33447199265381083,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1771,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
52,66,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1769,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1772,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1770,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1773,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1774,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1775,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1777,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,60,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1776,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1778,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,7,1779,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1766,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1768,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,41,0.21668054729327782,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1765,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
47,65,28.0,39,0.2312163050624589,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1767,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,33,0.33447199265381083,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1771,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
52,66,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1769,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1772,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1770,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1773,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1774,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1775,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1777,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,60,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1776,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1778,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,8,1779,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1766,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1768,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,41,0.21668054729327782,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1765,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
47,65,28.0,39,0.2312163050624589,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1767,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,33,0.33447199265381083,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1771,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
52,66,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1769,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1772,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,38,0.2522437673130194,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1770,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
54,64,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1773,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
51,67,29.5,36,0.2810493827160494,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1774,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1775,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1777,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,60,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1776,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
53,65,29.5,37,0.2660628195763331,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1778,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
49,69,29.5,39,0.23947403024326103,1,0.3888888888888889,0,15,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,9,1779,14,9,15,0.5,1.25,-0.9800380953283465,1.25,0.16444928845167767
58,69,31.75,48,0.16899305555555555,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1765,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
59,68,31.75,39,0.2559894806048652,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1767,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,71,31.75,40,0.24335,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1766,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
53,74,31.75,45,0.19227654320987655,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1768,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,71,31.75,46,0.18400756143667296,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1770,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
58,69,31.75,37,0.28441197954711467,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1769,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,70,31.75,38,0.2696398891966759,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1772,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,70,31.75,38,0.2696398891966759,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1773,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
59,68,31.75,41,0.23162403331350387,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1771,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
53,74,31.75,43,0.21057869118442402,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1774,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
54,73,31.75,38,0.2696398891966759,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1775,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
49,64,28.25,41,0.2092088042831648,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1778,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,71,31.75,42,0.22072562358276646,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1777,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
59,68,31.75,44,0.20111570247933885,1,0.39285714285714285,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,0,1776,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
59,68,31.75,45,0.19227654320987655,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1765,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
55,72,31.75,39,0.2559894806048652,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1767,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
58,69,31.75,39,0.2559894806048652,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1766,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
52,75,31.75,38,0.2696398891966759,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1768,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,68,31.25,42,0.22072562358276646,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1770,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,70,31.75,36,0.3004320987654321,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1769,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,71,31.75,38,0.2696398891966759,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1772,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,70,31.75,36,0.3004320987654321,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1773,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,70,31.75,39,0.2559894806048652,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1771,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
52,72,31.0,34,0.3368166089965398,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1774,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,71,31.75,38,0.2696398891966759,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1775,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,67,30.75,39,0.24773175542406312,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1778,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
57,70,31.75,42,0.22072562358276646,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1777,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
55,67,30.5,39,0.24773175542406312,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,1,1776,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
60,67,31.75,42,0.22072562358276646,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1765,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
53,74,31.75,39,0.2559894806048652,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1767,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
58,69,31.75,39,0.2559894806048652,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1766,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
51,72,30.75,35,0.30759183673469387,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1768,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
55,72,31.75,41,0.23162403331350387,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1770,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
59,68,31.75,35,0.3178448979591837,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1769,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
56,71,31.75,38,0.2696398891966759,1,0.3922902494331066,0,14,1764,784,980,0.4444444444444444,0.5555555555555556,0.0,1.0,0,0.5555555555555556,2,1772,14,9,14,0.5,1.25,-0.9788909112254324,1.25,0.15922733886725182
